t,w,x,y,z,ax,ay,az
23:39:56.730089,0.97,-0.01,-0.04,-0.24,-0.16,-0.05,1.1
23:39:56.746089,0.97,-0.01,-0.04,-0.24,-0.17,-0.02,1.06
23:39:56.749124,0.97,-0.01,-0.04,-0.24,-0.19,0.0,1.01
23:39:56.762225,0.97,-0.01,-0.05,-0.24,-0.21,0.0,0.97
23:39:56.766225,0.97,-0.0,-0.05,-0.24,-0.22,0.0,0.95
23:39:56.779225,0.97,-0.0,-0.05,-0.24,-0.22,0.0,0.93
23:39:56.796225,0.97,0.0,-0.05,-0.24,-0.21,0.01,0.94
23:39:56.798225,0.97,0.0,-0.05,-0.24,-0.21,0.03,0.97
23:39:56.812233,0.97,0.01,-0.05,-0.24,-0.22,0.05,0.99
23:39:56.816233,0.97,0.01,-0.05,-0.24,-0.25,0.06,1.01
23:39:56.829233,0.97,0.01,-0.05,-0.23,-0.28,0.06,1.01
23:39:56.846233,0.97,0.01,-0.05,-0.23,-0.32,0.04,1.01
23:39:56.848233,0.97,0.01,-0.05,-0.23,-0.36,0.03,0.99
23:39:56.862233,0.97,0.01,-0.05,-0.23,-0.4,0.04,0.96
23:39:56.867233,0.97,0.01,-0.05,-0.22,-0.45,0.05,0.94
23:39:56.878746,0.97,0.01,-0.05,-0.22,-0.49,0.07,0.93
23:39:56.895746,0.97,0.01,-0.04,-0.22,-0.52,0.09,0.94
23:39:56.898746,0.98,0.01,-0.04,-0.22,-0.53,0.1,0.97
23:39:56.912746,0.98,0.01,-0.03,-0.22,-0.52,0.1,1.0
23:39:56.916746,0.98,0.01,-0.03,-0.22,-0.52,0.09,1.02
23:39:56.928754,0.98,0.01,-0.02,-0.22,-0.55,0.06,1.03
23:39:56.945754,0.98,0.01,-0.01,-0.22,-0.61,0.01,1.04
23:39:56.948754,0.98,0.02,-0.01,-0.22,-0.69,-0.03,1.03
23:39:56.962754,0.98,0.02,-0.0,-0.22,-0.76,-0.07,1.0
23:39:56.966767,0.98,0.02,0.0,-0.21,-0.81,-0.1,0.94
23:39:56.978762,0.98,0.01,0.0,-0.21,-0.84,-0.1,0.86
23:39:56.996199,0.98,0.01,0.0,-0.21,-0.84,-0.08,0.8
23:39:56.999199,0.98,0.01,0.01,-0.2,-0.82,-0.05,0.77
23:39:57.013199,0.98,0.01,0.02,-0.2,-0.78,-0.01,0.82
23:39:57.016199,0.98,0.01,0.03,-0.2,-0.72,0.02,0.94
23:39:57.029199,0.98,0.01,0.05,-0.19,-0.66,0.03,1.06
23:39:57.046199,0.98,0.01,0.07,-0.19,-0.6,0.03,1.16
23:39:57.049199,0.98,0.01,0.08,-0.19,-0.55,-0.02,1.22
23:39:57.063208,0.98,0.01,0.09,-0.19,-0.5,-0.08,1.23
23:39:57.067208,0.98,0.01,0.1,-0.19,-0.45,-0.15,1.24
23:39:57.079208,0.98,0.01,0.11,-0.19,-0.37,-0.21,1.26
23:39:57.096208,0.98,0.01,0.11,-0.18,-0.26,-0.26,1.31
23:39:57.099208,0.98,0.0,0.11,-0.18,-0.08,-0.28,1.4
23:39:57.112208,0.98,0.0,0.11,-0.18,0.12,-0.27,1.47
23:39:57.129208,0.98,0.01,0.1,-0.18,0.34,-0.2,1.52
23:39:57.132208,0.98,0.01,0.09,-0.18,0.57,-0.1,1.5
23:39:57.146208,0.98,0.01,0.08,-0.18,0.75,0.01,1.41
23:39:57.149208,0.98,0.02,0.07,-0.18,0.88,0.1,1.29
23:39:57.162208,0.98,0.02,0.06,-0.18,0.97,0.13,1.18
23:39:57.179231,0.98,0.02,0.06,-0.18,0.98,0.12,1.12
23:39:57.182232,0.98,0.02,0.07,-0.18,0.94,0.06,1.12
23:39:57.196231,0.98,0.02,0.07,-0.17,0.89,-0.02,1.15
23:39:57.198231,0.98,0.02,0.08,-0.17,0.83,-0.07,1.17
23:39:57.212232,0.98,0.02,0.08,-0.17,0.76,-0.05,1.18
23:39:57.229231,0.98,0.03,0.07,-0.17,0.68,0.02,1.13
23:39:57.232231,0.98,0.04,0.06,-0.16,0.59,0.09,1.05
23:39:57.246232,0.98,0.04,0.06,-0.16,0.5,0.16,0.94
23:39:57.248232,0.98,0.05,0.05,-0.16,0.43,0.21,0.85
23:39:57.262914,0.98,0.05,0.05,-0.16,0.36,0.22,0.78
23:39:57.278914,0.98,0.05,0.05,-0.16,0.27,0.18,0.73
23:39:57.281914,0.98,0.05,0.05,-0.16,0.18,0.12,0.7
23:39:57.295914,0.98,0.05,0.05,-0.16,0.11,0.05,0.69
23:39:57.298914,0.98,0.05,0.05,-0.16,0.08,-0.03,0.69
23:39:57.312922,0.99,0.04,0.05,-0.16,0.1,-0.11,0.71
23:39:57.328922,0.99,0.04,0.04,-0.15,0.15,-0.15,0.75
23:39:57.331922,0.99,0.04,0.04,-0.15,0.19,-0.17,0.79
23:39:57.345922,0.99,0.04,0.04,-0.15,0.23,-0.14,0.82
23:39:57.348922,0.99,0.03,0.04,-0.14,0.23,-0.08,0.85
23:39:57.362922,0.99,0.03,0.03,-0.14,0.23,-0.02,0.89
23:39:57.378923,0.99,0.03,0.03,-0.14,0.24,0.03,0.93
23:39:57.381922,0.99,0.03,0.03,-0.13,0.26,0.05,0.98
23:39:57.395922,0.99,0.03,0.02,-0.13,0.29,0.06,1.01
23:39:57.398922,0.99,0.03,0.02,-0.13,0.32,0.05,1.03
23:39:57.412922,0.99,0.02,0.02,-0.13,0.37,0.03,1.03
23:39:57.428931,0.99,0.02,0.01,-0.14,0.4,0.0,1.03
23:39:57.431931,0.99,0.02,0.01,-0.14,0.42,-0.02,1.02
23:39:57.445930,0.99,0.02,0.01,-0.14,0.42,-0.04,1.01
23:39:57.448931,0.99,0.02,0.01,-0.14,0.41,-0.03,1.01
23:39:57.462930,0.99,0.02,0.01,-0.14,0.4,-0.01,1.02
23:39:57.478931,0.99,0.02,0.01,-0.14,0.4,0.03,1.04
23:39:57.481930,0.99,0.02,0.02,-0.14,0.39,0.07,1.06
23:39:57.495930,0.99,0.02,0.02,-0.14,0.37,0.1,1.07
23:39:57.498931,0.99,0.02,0.02,-0.15,0.34,0.1,1.09
23:39:57.512930,0.99,0.02,0.01,-0.15,0.3,0.08,1.1
23:39:57.516930,0.99,0.01,0.01,-0.15,0.26,0.05,1.0
23:39:57.528931,0.99,0.01,0.01,-0.15,0.23,0.02,1.11
23:39:57.545930,0.99,0.01,0.0,-0.15,0.2,-0.01,1.11
23:39:57.548931,0.99,0.01,-0.0,-0.15,0.18,-0.02,1.11
23:39:57.562444,0.99,0.0,-0.01,-0.15,0.15,-0.01,1.11
23:39:57.579445,0.99,-0.0,-0.01,-0.16,0.12,0.0,1.11
23:39:57.581444,0.99,-0.0,-0.01,-0.16,0.09,0.02,1.12
23:39:57.596444,0.99,-0.01,-0.01,-0.16,0.06,0.04,1.14
23:39:57.598444,0.99,-0.01,-0.01,-0.16,0.02,0.05,1.16
23:39:57.612452,0.99,-0.01,-0.02,-0.16,-0.03,0.04,1.18
23:39:57.629452,0.99,-0.02,-0.02,-0.16,-0.08,0.02,1.18
23:39:57.632452,0.99,-0.02,-0.01,-0.16,-0.14,-0.02,1.17
23:39:57.646452,0.99,-0.03,-0.01,-0.16,-0.21,-0.06,1.15
23:39:57.648452,0.99,-0.03,-0.01,-0.16,-0.27,-0.11,1.13
23:39:57.662460,0.99,-0.03,-0.01,-0.16,-0.34,-0.14,1.1
23:39:57.679460,0.99,-0.03,-0.0,-0.15,-0.41,-0.16,1.07
23:39:57.682460,0.99,-0.03,0.0,-0.15,-0.48,-0.16,1.06
23:39:57.696460,0.99,-0.03,0.0,-0.15,-0.52,-0.15,1.05
23:39:57.699460,0.99,-0.04,0.0,-0.15,-0.52,-0.13,1.03
23:39:57.712460,0.99,-0.04,0.0,-0.15,-0.51,-0.1,1.01
23:39:57.729468,0.99,-0.04,0.0,-0.15,-0.5,-0.08,0.99
23:39:57.731469,0.99,-0.04,0.0,-0.14,-0.48,-0.07,0.97
23:39:57.745469,0.99,-0.04,0.0,-0.14,-0.47,-0.05,0.96
23:39:57.748468,0.99,-0.04,0.0,-0.14,-0.46,-0.03,0.95
23:39:57.762135,0.99,-0.04,0.0,-0.14,-0.45,-0.01,0.94
23:39:57.779135,0.99,-0.04,0.0,-0.14,-0.44,0.0,0.93
23:39:57.782135,0.99,-0.04,0.0,-0.13,-0.43,0.0,0.91
23:39:57.796136,0.99,-0.04,-0.0,-0.13,-0.41,-0.0,0.89
23:39:57.798135,0.99,-0.03,-0.0,-0.13,-0.4,-0.01,0.87
23:39:57.812136,0.99,-0.03,-0.0,-0.13,-0.38,-0.01,0.86
23:39:57.829135,0.99,-0.03,-0.0,-0.13,-0.36,-0.01,0.85
23:39:57.832135,0.99,-0.03,-0.0,-0.13,-0.34,-0.0,0.84
23:39:57.846135,0.99,-0.03,-0.0,-0.13,-0.33,-0.0,0.84
23:39:57.849135,0.99,-0.03,0.0,-0.13,-0.33,-0.01,0.84
23:39:57.862649,0.99,-0.03,0.0,-0.13,-0.33,-0.02,0.85
23:39:57.878648,0.99,-0.03,0.01,-0.13,-0.33,-0.03,0.86
23:39:57.881648,0.99,-0.03,0.01,-0.13,-0.32,-0.04,0.88
23:39:57.895648,0.99,-0.03,0.01,-0.13,-0.3,-0.06,0.9
23:39:57.898648,0.99,-0.03,0.02,-0.14,-0.27,-0.07,0.92
23:39:57.912656,0.99,-0.03,0.02,-0.14,-0.23,-0.07,0.92
23:39:57.928656,0.99,-0.03,0.02,-0.14,-0.21,-0.07,0.91
23:39:57.931656,0.99,-0.03,0.03,-0.14,-0.19,-0.06,0.91
23:39:57.945656,0.99,-0.03,0.03,-0.14,-0.19,-0.06,0.91
23:39:57.948656,0.99,-0.02,0.04,-0.15,-0.19,-0.06,0.91
23:39:57.962656,0.99,-0.02,0.04,-0.15,-0.19,-0.05,0.93
23:39:57.978656,0.99,-0.02,0.04,-0.16,-0.18,-0.04,0.94
23:39:57.981656,0.99,-0.02,0.04,-0.16,-0.16,-0.03,0.96
23:39:57.995656,0.99,-0.02,0.04,-0.16,-0.14,-0.03,0.96
23:39:57.998656,0.98,-0.02,0.04,-0.17,-0.11,-0.02,0.96
23:39:58.012656,0.98,-0.01,0.04,-0.17,-0.08,-0.01,0.96
23:39:58.028665,0.98,-0.01,0.04,-0.18,-0.06,-0.01,0.96
23:39:58.031665,0.98,-0.01,0.03,-0.18,-0.04,-0.02,0.96
23:39:58.045665,0.98,-0.01,0.03,-0.19,-0.02,-0.02,0.97
23:39:58.048665,0.98,-0.01,0.03,-0.19,0.0,-0.02,0.99
23:39:58.062665,0.98,-0.01,0.03,-0.19,0.03,-0.02,1.02
23:39:58.078665,0.98,-0.01,0.03,-0.2,0.06,-0.0,1.05
23:39:58.081665,0.98,-0.01,0.03,-0.2,0.09,0.01,1.08
23:39:58.095665,0.98,-0.01,0.03,-0.2,0.13,0.01,1.1
23:39:58.098665,0.98,-0.01,0.02,-0.2,0.15,0.01,1.11
23:39:58.112667,0.98,-0.01,0.02,-0.2,0.16,0.01,1.12
23:39:58.129177,0.98,-0.02,0.03,-0.2,0.15,-0.01,1.12
23:39:58.132176,0.98,-0.02,0.03,-0.2,0.13,-0.03,1.13
23:39:58.146177,0.98,-0.02,0.03,-0.19,0.11,-0.05,1.14
23:39:58.148177,0.98,-0.02,0.03,-0.19,0.09,-0.08,1.14
23:39:58.162185,0.98,-0.02,0.03,-0.19,0.08,-0.1,1.15
23:39:58.179185,0.98,-0.03,0.02,-0.19,0.07,-0.11,1.16
23:39:58.182185,0.98,-0.03,0.02,-0.19,0.07,-0.11,1.17
23:39:58.196185,0.98,-0.03,0.02,-0.19,0.06,-0.09,1.19
23:39:58.199185,0.98,-0.03,0.03,-0.19,0.04,-0.07,1.21
23:39:58.212193,0.98,-0.03,0.03,-0.18,0.02,-0.04,1.24
23:39:58.229193,0.98,-0.03,0.04,-0.18,-0.02,-0.02,1.25
23:39:58.232193,0.98,-0.03,0.05,-0.18,-0.07,-0.01,1.26
23:39:58.246193,0.98,-0.03,0.06,-0.18,-0.12,-0.01,1.26
23:39:58.249193,0.98,-0.03,0.06,-0.18,-0.17,-0.03,1.27
23:39:58.263204,0.98,-0.03,0.06,-0.18,-0.22,-0.06,1.29
23:39:58.279105,0.98,-0.03,0.07,-0.18,-0.26,-0.08,1.31
23:39:58.282106,0.98,-0.03,0.07,-0.17,-0.29,-0.08,1.32
23:39:58.296106,0.98,-0.02,0.07,-0.17,-0.32,-0.06,1.33
23:39:58.299105,0.98,-0.02,0.07,-0.17,-0.33,-0.03,1.33
23:39:58.313106,0.98,-0.02,0.07,-0.17,-0.33,-0.0,1.34
23:39:58.329113,0.98,-0.02,0.08,-0.17,-0.33,0.02,1.35
23:39:58.332114,0.98,-0.02,0.08,-0.17,-0.32,0.02,1.36
23:39:58.346114,0.98,-0.02,0.09,-0.17,-0.33,0.0,1.38
23:39:58.349113,0.98,-0.02,0.09,-0.17,-0.33,-0.03,1.39
23:39:58.362116,0.98,-0.02,0.09,-0.17,-0.33,-0.06,1.38
23:39:58.379114,0.98,-0.02,0.08,-0.17,-0.32,-0.08,1.34
23:39:58.382114,0.98,-0.01,0.07,-0.17,-0.29,-0.08,1.28
23:39:58.396113,0.98,-0.01,0.07,-0.17,-0.25,-0.06,1.21
23:39:58.398115,0.98,-0.01,0.06,-0.17,-0.2,-0.03,1.13
23:39:58.412646,0.98,-0.01,0.05,-0.17,-0.14,0.01,1.07
23:39:58.428645,0.98,-0.01,0.05,-0.17,-0.08,0.02,1.03
23:39:58.431644,0.98,-0.01,0.04,-0.17,-0.01,0.01,1.03
23:39:58.445645,0.98,-0.01,0.04,-0.17,0.06,-0.02,1.04
23:39:58.448644,0.98,-0.01,0.04,-0.17,0.15,-0.06,1.08
23:39:58.462583,0.98,-0.01,0.03,-0.17,0.22,-0.08,1.1
23:39:58.479583,0.98,-0.01,0.02,-0.17,0.28,-0.1,1.11
23:39:58.481583,0.98,-0.01,0.02,-0.17,0.31,-0.11,1.11
23:39:58.495583,0.99,-0.01,0.01,-0.17,0.32,-0.11,1.09
23:39:58.498583,0.99,-0.01,0.0,-0.17,0.32,-0.11,1.06
23:39:58.512583,0.99,-0.01,0.0,-0.17,0.32,-0.08,1.05
23:39:58.529583,0.99,-0.01,0.0,-0.17,0.32,-0.06,1.04
23:39:58.531584,0.99,-0.01,-0.0,-0.17,0.32,-0.05,1.03
23:39:58.545583,0.99,-0.01,-0.0,-0.17,0.34,-0.06,1.02
23:39:58.548583,0.99,-0.01,-0.01,-0.17,0.4,-0.06,1.02
23:39:58.562584,0.98,-0.01,-0.01,-0.17,0.46,-0.03,1.06
23:39:58.579584,0.98,-0.01,-0.02,-0.18,0.47,-0.03,1.08
23:39:58.581583,0.98,-0.01,-0.02,-0.18,0.42,-0.03,1.08
23:39:58.595583,0.98,-0.0,-0.02,-0.19,0.34,-0.05,1.05
23:39:58.598583,0.98,0.0,-0.02,-0.19,0.25,-0.08,0.99
23:39:58.612584,0.98,0.0,-0.03,-0.2,0.15,-0.12,0.91
23:39:58.629591,0.98,0.01,-0.03,-0.2,0.06,-0.15,0.8
23:39:58.631592,0.98,0.01,-0.03,-0.2,-0.02,-0.15,0.71
23:39:58.645591,0.98,0.01,-0.03,-0.2,-0.09,-0.14,0.64
23:39:58.648591,0.98,0.01,-0.04,-0.2,-0.12,-0.1,0.64
23:39:58.662582,0.98,0.0,-0.04,-0.19,-0.1,-0.05,0.71
23:39:58.679582,0.98,0.0,-0.05,-0.19,-0.05,-0.0,0.81
23:39:58.682582,0.98,0.0,-0.05,-0.19,0.0,0.04,0.89
23:39:58.695586,0.98,0.0,-0.06,-0.19,0.03,0.06,0.94
23:39:58.698582,0.98,0.0,-0.06,-0.2,0.02,0.07,0.94
23:39:58.712582,0.98,0.0,-0.06,-0.2,-0.0,0.05,0.93
23:39:58.729582,0.98,0.01,-0.07,-0.2,-0.03,0.02,0.92
23:39:58.731582,0.98,0.01,-0.07,-0.2,-0.05,-0.01,0.92
23:39:58.745582,0.98,0.01,-0.07,-0.2,-0.05,-0.03,0.91
23:39:58.748582,0.98,0.01,-0.07,-0.2,-0.06,-0.03,0.89
23:39:58.762582,0.98,0.01,-0.07,-0.2,-0.06,-0.03,0.86
23:39:58.779572,0.98,0.02,-0.07,-0.2,-0.06,-0.02,0.83
23:39:58.781572,0.98,0.02,-0.07,-0.2,-0.05,-0.0,0.79
23:39:58.795571,0.98,0.02,-0.08,-0.2,-0.03,0.02,0.77
23:39:58.798572,0.98,0.02,-0.08,-0.2,-0.01,0.04,0.76
23:39:58.812572,0.98,0.02,-0.08,-0.2,0.02,0.05,0.76
23:39:58.829571,0.98,0.02,-0.09,-0.2,0.05,0.05,0.77
23:39:58.831572,0.98,0.02,-0.09,-0.2,0.07,0.05,0.8
23:39:58.845572,0.98,0.02,-0.09,-0.2,0.08,0.03,0.84
23:39:58.848572,0.98,0.02,-0.09,-0.2,0.09,0.02,0.87
23:39:58.862204,0.98,0.03,-0.09,-0.19,0.09,0.0,0.88
23:39:58.879205,0.98,0.03,-0.09,-0.19,0.09,0.0,0.87
23:39:58.882205,0.98,0.03,-0.09,-0.19,0.09,0.01,0.83
23:39:58.896204,0.98,0.04,-0.09,-0.19,0.09,0.03,0.78
23:39:58.899205,0.98,0.04,-0.09,-0.19,0.09,0.06,0.71
23:39:58.912204,0.98,0.05,-0.1,-0.18,0.11,0.08,0.62
23:39:58.929204,0.98,0.05,-0.1,-0.18,0.11,0.1,0.52
23:39:58.932204,0.98,0.05,-0.11,-0.18,0.11,0.11,0.43
23:39:58.946205,0.97,0.05,-0.12,-0.18,0.1,0.1,0.35
23:39:58.948204,0.97,0.05,-0.13,-0.18,0.09,0.09,0.29
23:39:58.962717,0.97,0.05,-0.15,-0.18,0.09,0.08,0.25
23:39:58.978717,0.97,0.05,-0.16,-0.18,0.1,0.07,0.21
23:39:58.981716,0.97,0.05,-0.17,-0.18,0.09,0.07,0.17
23:39:58.995717,0.97,0.05,-0.18,-0.18,0.08,0.07,0.13
23:39:58.998717,0.96,0.04,-0.19,-0.18,0.08,0.07,0.09
23:39:59.012717,0.96,0.04,-0.2,-0.18,0.07,0.07,0.06
23:39:59.028716,0.96,0.04,-0.2,-0.18,0.05,0.06,0.03
23:39:59.031717,0.96,0.03,-0.21,-0.18,0.02,0.06,0.03
23:39:59.045717,0.96,0.03,-0.21,-0.18,0.01,0.05,0.05
23:39:59.048716,0.96,0.02,-0.21,-0.18,0.0,0.05,0.08
23:39:59.062717,0.96,0.02,-0.21,-0.18,-0.0,0.04,0.13
23:39:59.079225,0.96,0.01,-0.2,-0.18,0.0,0.02,0.2
23:39:59.082225,0.97,0.01,-0.19,-0.18,0.02,-0.02,0.27
23:39:59.096225,0.97,0.0,-0.17,-0.17,0.05,-0.06,0.33
23:39:59.098225,0.97,-0.0,-0.15,-0.17,0.1,-0.09,0.37
23:39:59.112225,0.98,-0.0,-0.14,-0.17,0.16,-0.12,0.42
23:39:59.129224,0.98,-0.0,-0.12,-0.17,0.23,-0.14,0.48
23:39:59.132224,0.98,0.0,-0.11,-0.17,0.32,-0.15,0.56
23:39:59.146225,0.98,0.0,-0.1,-0.17,0.42,-0.15,0.67
23:39:59.148225,0.98,0.0,-0.09,-0.16,0.51,-0.14,0.77
23:39:59.162225,0.98,0.01,-0.08,-0.16,0.56,-0.13,0.85
23:39:59.179224,0.99,0.01,-0.07,-0.16,0.52,-0.11,0.94
23:39:59.182225,0.99,0.01,-0.05,-0.16,0.42,-0.11,1.03
23:39:59.196224,0.99,0.01,-0.04,-0.15,0.32,-0.1,1.15
23:39:59.199225,0.99,0.02,-0.04,-0.15,0.26,-0.05,1.28
23:39:59.212225,0.99,0.02,-0.04,-0.15,0.24,0.0,1.36
23:39:59.229224,0.99,0.02,-0.05,-0.15,0.24,0.06,1.43
23:39:59.232225,0.99,0.03,-0.06,-0.15,0.24,0.11,1.47
23:39:59.246225,0.99,0.03,-0.07,-0.15,0.22,0.16,1.47
23:39:59.248225,0.98,0.04,-0.07,-0.16,0.19,0.19,1.45
23:39:59.262736,0.98,0.04,-0.07,-0.16,0.13,0.2,1.44
23:39:59.279523,0.98,0.04,-0.07,-0.16,0.03,0.2,1.43
23:39:59.282370,0.98,0.04,-0.06,-0.17,-0.1,0.23,1.42
23:39:59.295369,0.98,0.04,-0.05,-0.17,-0.22,0.29,1.4
23:39:59.298371,0.98,0.04,-0.04,-0.18,-0.31,0.35,1.37
23:39:59.312370,0.98,0.04,-0.01,-0.18,-0.36,0.37,1.32
23:39:59.329370,0.98,0.03,0.01,-0.18,-0.38,0.36,1.3
23:39:59.332370,0.98,0.02,0.03,-0.18,-0.38,0.33,1.31
23:39:59.345371,0.98,0.01,0.05,-0.19,-0.37,0.29,1.34
23:39:59.348370,0.98,0.0,0.07,-0.19,-0.36,0.25,1.38
23:39:59.362370,0.98,-0.01,0.08,-0.19,-0.36,0.2,1.41
23:39:59.379378,0.98,-0.02,0.08,-0.18,-0.37,0.12,1.45
23:39:59.382378,0.98,-0.03,0.09,-0.18,-0.41,0.02,1.49
23:39:59.395380,0.98,-0.04,0.09,-0.18,-0.4,-0.08,1.52
23:39:59.398378,0.98,-0.04,0.08,-0.18,-0.34,-0.19,1.55
23:39:59.412378,0.98,-0.05,0.08,-0.17,-0.23,-0.29,1.58
23:39:59.429378,0.98,-0.06,0.09,-0.18,-0.08,-0.36,1.62
23:39:59.432378,0.98,-0.06,0.09,-0.18,0.06,-0.41,1.66
23:39:59.445378,0.98,-0.06,0.09,-0.18,0.17,-0.43,1.71
23:39:59.448378,0.98,-0.06,0.1,-0.18,0.25,-0.41,1.76
23:39:59.462378,0.98,-0.06,0.1,-0.18,0.3,-0.36,1.79
23:39:59.480378,0.98,-0.06,0.1,-0.19,0.31,-0.27,1.8
23:39:59.483378,0.98,-0.05,0.09,-0.19,0.27,-0.17,1.8
23:39:59.496378,0.98,-0.05,0.09,-0.19,0.21,-0.08,1.78
23:39:59.499378,0.98,-0.05,0.07,-0.19,0.17,0.02,1.75
23:39:59.512378,0.98,-0.04,0.06,-0.19,0.14,0.1,1.72
23:39:59.529378,0.98,-0.04,0.05,-0.19,0.1,0.13,1.69
23:39:59.532378,0.98,-0.04,0.05,-0.19,0.06,0.11,1.68
23:39:59.545379,0.98,-0.04,0.05,-0.19,0.02,0.05,1.68
23:39:59.548378,0.98,-0.04,0.05,-0.19,-0.03,-0.02,1.68
23:39:59.562378,0.98,-0.04,0.05,-0.19,-0.09,-0.07,1.69
23:39:59.579378,0.98,-0.04,0.06,-0.2,-0.18,-0.13,1.68
23:39:59.582378,0.98,-0.04,0.06,-0.2,-0.28,-0.17,1.65
23:39:59.595379,0.98,-0.03,0.07,-0.2,-0.38,-0.2,1.59
23:39:59.598378,0.98,-0.03,0.07,-0.2,-0.46,-0.2,1.53
23:39:59.612378,0.98,-0.03,0.06,-0.2,-0.53,-0.2,1.47
23:39:59.629379,0.98,-0.02,0.06,-0.2,-0.56,-0.19,1.4
23:39:59.631379,0.98,-0.02,0.05,-0.2,-0.55,-0.17,1.33
23:39:59.645379,0.98,-0.02,0.05,-0.19,-0.54,-0.15,1.26
23:39:59.649378,0.98,-0.02,0.04,-0.19,-0.52,-0.14,1.17
23:39:59.662378,0.98,-0.02,0.03,-0.19,-0.51,-0.15,1.09
23:39:59.679387,0.98,-0.02,0.03,-0.19,-0.5,-0.15,1.03
23:39:59.681387,0.98,-0.01,0.02,-0.19,-0.47,-0.15,0.99
23:39:59.695387,0.98,-0.01,0.01,-0.19,-0.42,-0.15,0.98
23:39:59.698386,0.98,-0.0,-0.0,-0.19,-0.37,-0.14,0.99
23:39:59.712386,0.98,0.0,-0.01,-0.2,-0.32,-0.13,1.01
23:39:59.729386,0.98,0.01,-0.02,-0.2,-0.26,-0.1,1.01
23:39:59.732386,0.98,0.02,-0.03,-0.2,-0.21,-0.08,1.0
23:39:59.745387,0.98,0.03,-0.03,-0.2,-0.18,-0.06,0.99
23:39:59.748386,0.98,0.04,-0.04,-0.2,-0.16,-0.05,0.96
23:39:59.762387,0.98,0.04,-0.04,-0.2,-0.14,-0.03,0.91
23:39:59.779387,0.98,0.05,-0.04,-0.2,-0.12,-0.02,0.83
23:39:59.781941,0.98,0.06,-0.05,-0.2,-0.1,-0.01,0.75
23:39:59.795590,0.98,0.07,-0.05,-0.2,-0.08,-0.0,0.67
23:39:59.799590,0.98,0.08,-0.06,-0.19,-0.05,0.01,0.61
23:39:59.812598,0.98,0.08,-0.07,-0.19,-0.02,0.02,0.56
23:39:59.829598,0.97,0.09,-0.08,-0.19,0.02,0.03,0.53
23:39:59.831597,0.97,0.09,-0.09,-0.19,0.08,0.03,0.51
23:39:59.845598,0.97,0.1,-0.1,-0.19,0.15,0.04,0.5
23:39:59.849597,0.97,0.1,-0.11,-0.19,0.22,0.04,0.47
23:39:59.862598,0.97,0.11,-0.11,-0.18,0.25,0.03,0.44
23:39:59.878598,0.97,0.11,-0.11,-0.18,0.26,0.02,0.41
23:39:59.881597,0.97,0.11,-0.11,-0.18,0.26,0.03,0.37
23:39:59.895598,0.97,0.12,-0.11,-0.17,0.26,0.04,0.36
23:39:59.899597,0.97,0.12,-0.11,-0.17,0.26,0.07,0.37
23:39:59.912598,0.97,0.12,-0.11,-0.17,0.26,0.11,0.39
23:39:59.928606,0.97,0.12,-0.11,-0.16,0.26,0.15,0.41
23:39:59.931605,0.97,0.12,-0.12,-0.16,0.26,0.17,0.41
23:39:59.945606,0.97,0.12,-0.12,-0.15,0.25,0.17,0.41
23:39:59.949605,0.97,0.11,-0.13,-0.15,0.25,0.16,0.41
23:39:59.962606,0.97,0.11,-0.13,-0.14,0.25,0.15,0.42
23:39:59.978614,0.98,0.11,-0.13,-0.14,0.25,0.13,0.44
23:39:59.981614,0.98,0.11,-0.13,-0.14,0.24,0.12,0.47
23:39:59.995614,0.98,0.1,-0.14,-0.14,0.24,0.13,0.5
23:39:59.999614,0.98,0.1,-0.14,-0.13,0.25,0.13,0.53
23:40:00.012614,0.98,0.1,-0.15,-0.13,0.26,0.14,0.55
23:40:00.029612,0.98,0.09,-0.15,-0.13,0.26,0.15,0.58
23:40:00.031612,0.98,0.09,-0.15,-0.13,0.27,0.16,0.61
23:40:00.045612,0.98,0.08,-0.15,-0.12,0.27,0.17,0.64
23:40:00.049612,0.98,0.08,-0.14,-0.12,0.25,0.17,0.68
23:40:00.062120,0.98,0.07,-0.14,-0.12,0.23,0.17,0.73
23:40:00.079120,0.98,0.07,-0.14,-0.12,0.22,0.15,0.79
23:40:00.082120,0.98,0.06,-0.14,-0.12,0.22,0.13,0.85
23:40:00.096120,0.98,0.06,-0.14,-0.12,0.23,0.11,0.9
23:40:00.099119,0.98,0.05,-0.14,-0.12,0.24,0.09,0.93
23:40:00.112120,0.98,0.05,-0.13,-0.12,0.25,0.08,0.95
23:40:00.129120,0.98,0.05,-0.13,-0.11,0.25,0.08,0.95
23:40:00.132120,0.98,0.05,-0.13,-0.11,0.25,0.1,0.94
23:40:00.146120,0.98,0.05,-0.13,-0.11,0.24,0.12,0.92
23:40:00.149120,0.98,0.05,-0.13,-0.11,0.23,0.15,0.92
23:40:00.163119,0.98,0.04,-0.12,-0.11,0.21,0.16,0.96
23:40:00.179120,0.99,0.04,-0.12,-0.11,0.2,0.17,1.01
23:40:00.182120,0.99,0.04,-0.11,-0.12,0.21,0.16,1.07
23:40:00.196120,0.99,0.04,-0.11,-0.12,0.23,0.15,1.11
23:40:00.199120,0.99,0.05,-0.1,-0.12,0.23,0.14,1.13
23:40:00.212120,0.99,0.05,-0.1,-0.12,0.21,0.13,1.13
23:40:00.229134,0.99,0.05,-0.09,-0.12,0.18,0.14,1.11
